subject,sessionIndex,rep,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
Harsh,2,1,0.097975492,0.364484787,0.266509295,0.119028091,0.148416281,0.029388189,0.111410618,0.188629866,0.077219248,0.14419508,2.064555407,1.920360327,0.10135603,5.841052294,5.739696264,0.112533808,0.20400238,0.091468573,0.120597839,0.106816053,-0.013781786,0.137013912,0.138209581,0.001195669,0.107184887,0.321703911,0.214519024,0.130955458,0.257588387,0.126632929,0.108464003
Harsh,2,2,0.0998106,0.236992359,0.137181759,0.079596758,0.1170578,0.037461042,0.099896431,0.09080267,-0.009093761,0.092211008,0.272493601,0.180282593,0.088487387,0.343802452,0.255315065,0.125726938,0.243130446,0.117403507,0.131815434,0.12203002,-0.009785414,0.11380887,0.14923954,0.03543067,0.102913141,0.741153956,0.638240814,0.101267815,0.349862814,0.248594999,0.098095655
Harsh,2,3,0.078672171,0.304992676,0.226320505,0.093060255,0.118295431,0.025235176,0.086005926,0.087668419,0.001662493,0.102519751,0.217108727,0.114588976,0.095840931,0.278386354,0.182545424,0.128531694,0.139573574,0.01104188,0.125324011,0.114660263,-0.010663748,0.101174116,0.115692377,0.014518261,0.099026918,0.175231695,0.076204777,0.097841024,0.34191823,0.244077206,0.094598532
Harsh,2,4,0.078533888,0.201709032,0.123175144,0.076171637,0.084809303,0.008637667,0.092819214,0.136672735,0.043853521,0.041225433,1.131928682,1.090703249,0.091469765,0.434501648,0.343031883,0.109181404,0.156854153,0.047672749,0.120304108,0.091394424,-0.028909683,0.116761446,0.122037172,0.005275726,0.10537982,0.352362394,0.246982575,0.111324072,0.310200214,0.198876143,0.099969387
Harsh,2,5,0.099736214,0.582572222,0.482836008,0.060548067,0.100087166,0.039539099,0.101103306,0.113091946,0.01198864,0.09822464,0.321138382,0.222913742,0.086066723,0.379236937,0.293170214,0.110544443,0.204110861,0.093566418,0.102971315,0.155791521,0.052820206,0.095315933,0.171864986,0.076549053,0.073748589,0.874759197,0.801010609,0.115026474,0.238918066,0.123891592,0.115509749
Harsh,2,6,0.083502054,0.294744492,0.211242437,0.081855297,0.103426457,0.021571159,0.098323584,0.099774599,0.001451015,0.092480183,1.665445089,1.572964907,0.094969511,0.442792654,0.347823143,0.102674007,0.188149214,0.085475206,0.114236116,0.104768276,-0.00946784,0.116667271,0.60705924,0.49039197,0.089280605,0.226115942,0.136835337,0.12508893,0.263910532,0.138821602,0.134141445
Harsh,2,7,0.078673601,0.364688873,0.286015272,0.081343174,0.126101732,0.044758558,0.096244574,0.121844292,0.025599718,0.138052225,0.89797616,0.759923935,0.075953245,0.245532513,0.169579268,0.142680168,0.144184113,0.001503944,0.154706955,0.103642464,-0.051064491,0.128643274,0.141162634,0.01251936,0.083188534,1.579360485,1.496171951,0.13568449,0.215612412,0.079927921,0.194498777
Harsh,2,8,0.11622262,0.66822958,0.55200696,0.078908205,0.126152515,0.04724431,0.088004828,0.111316681,0.023311853,0.088515997,0.771954775,0.683438778,0.084335566,0.257641554,0.173305988,0.109643936,0.135743141,0.026099205,0.128973007,0.083546162,-0.045426846,0.143586397,0.160762072,0.017175674,0.096779346,0.195819855,0.099040508,0.112118244,0.239726782,0.127608538,0.12542963
Harsh,2,9,0.082222939,0.287405968,0.205183029,0.082508564,0.107424498,0.024915934,0.099090338,0.1247859,0.025695562,0.120047331,0.715217114,0.595169783,0.08412981,0.287408352,0.203278542,0.128371477,0.181221485,0.052850008,0.119532108,0.078261137,-0.041270971,0.119086742,0.149763584,0.030676842,0.102967024,0.238170862,0.135203838,0.12436676,0.267370462,0.143003702,0.113445759
Harsh,2,10,0.09384656,0.226923227,0.133076668,0.081415892,0.11914897,0.037733078,0.08394146,0.086324453,0.002382994,0.09782505,0.466105223,0.368280172,0.111744165,0.269900799,0.158156633,0.102050066,0.109229803,0.007179737,0.12432003,0.090331316,-0.033988714,0.11767745,0.12206912,0.00439167,0.094755888,0.167994261,0.073238373,0.108469009,0.236546516,0.128077507,0.124724388
Harsh,2,11,0.078381062,0.223098755,0.144717693,0.070182562,0.101933241,0.031750679,0.063328266,0.10046649,0.037138224,0.073327303,0.237522602,0.164195299,0.081809282,0.260168552,0.17835927,0.157615662,0.229338884,0.071723223,0.095588446,0.175407171,0.079818726,0.081264734,0.1166327,0.035367966,0.08596015,0.183111906,0.097151756,0.109592199,0.20974803,0.10015583,0.103521824
Harsh,2,12,0.081885338,0.270193577,0.188308239,0.08116889,0.111286402,0.030117512,0.081038475,0.876719236,0.795680761,0.10863471,1.538414955,1.429780245,0.037684917,1.512318134,1.474633217,0.071315765,1.244157076,1.172841311,0.108366728,0.1547544,0.046387672,0.0959723,0.148113012,0.052140713,0.08193469,0.223233938,0.141299248,0.109797001,0.222747564,0.112950563,0.128157854
Harsh,2,13,0.082556248,0.195136786,0.112580538,0.079561472,0.095572948,0.016011477,0.096647263,0.106601,0.009953737,0.091881275,0.254686832,0.162805557,0.136637449,0.340654135,0.204016686,0.12403512,0.192342997,0.068307877,0.133821011,0.111878634,-0.021942377,0.112227202,0.140705347,0.028478146,0.08627677,0.313759327,0.227482557,0.11195159,0.249592543,0.137640953,0.091108799
Harsh,2,14,0.078059435,0.243234634,0.1651752,0.079394579,0.084011793,0.004617214,0.093530178,0.107363224,0.013833046,0.098331928,0.219327688,0.12099576,0.08460021,0.298286676,0.213686466,0.120483398,0.201389074,0.080905676,0.108134031,0.078937054,-0.029196978,0.129666567,0.182548761,0.052882195,0.106090069,0.230826378,0.124736309,0.156001806,0.355559588,0.199557781,0.125030518
Harsh,2,15,0.071829796,0.225385189,0.153555393,0.080410004,0.096124887,0.015714884,0.088983059,0.120153189,0.03117013,0.081530809,1.138048172,1.056517363,0.0613904,0.273179293,0.211788893,0.123229265,0.178939819,0.055710554,0.118396521,0.084713459,-0.033683062,0.119765043,0.155334234,0.035569191,0.093566418,0.821527481,0.727961063,0.078425169,0.195951462,0.117526293,0.086422205
Harsh,2,16,0.095674992,0.284064055,0.188389063,0.085712194,0.084284544,-0.00142765,0.090181589,0.124564409,0.03438282,0.110949278,0.34824729,0.237298012,0.108161211,0.438555002,0.330393791,0.114586115,0.184695482,0.070109367,0.119780541,0.121293545,0.001513004,0.118827581,2.816786051,2.697958469,0.07014513,0.140300989,0.070155859,0.121257305,0.377659559,0.256402254,0.128150463
Harsh,2,17,0.067494154,0.414508581,0.347014427,0.074155808,0.08843112,0.014275312,0.098304987,0.134613276,0.036308289,0.091990232,0.652375698,0.560385466,0.077489138,0.262213945,0.184724808,0.10125351,0.192873001,0.091619492,0.11708951,0.100067854,-0.017021656,0.120896339,0.13413167,0.013235331,0.120755434,0.199263811,0.078508377,0.106253624,0.233691216,0.127437592,0.131093025
Harsh,2,18,0.103475571,0.261729479,0.158253908,0.083088398,0.108935595,0.025847197,0.082328796,0.102112532,0.019783735,0.078899384,0.219606638,0.140707254,0.106925249,0.425762653,0.318837404,0.091041803,0.136125565,0.045083761,0.122039557,0.102424145,-0.019615412,0.100567341,0.131381989,0.030814648,0.125313997,0.159443855,0.034129858,0.123970985,0.29894805,0.174977064,0.109166145
Harsh,2,19,0.085956097,0.172429085,0.086472988,0.081771135,0.103022575,0.02125144,0.083778381,0.11400342,0.030225039,0.093977451,0.815838337,0.721860886,0.096390247,0.257435799,0.161045551,0.094363928,0.167382479,0.073018551,0.110941887,0.08379817,-0.027143717,0.107092142,0.139317274,0.032225132,0.099191904,0.187765598,0.088573694,0.096363306,0.219206333,0.122843027,0.103669643
Harsh,2,20,0.080306292,0.131350517,0.051044226,0.069922924,0.123556852,0.053633928,0.085626841,0.136562824,0.050935984,0.081088305,0.264366627,0.183278322,0.079407692,0.435263872,0.35585618,0.066736221,0.130799294,0.064063072,0.109096766,0.125160217,0.016063452,0.091374397,0.101708889,0.010334492,0.092134476,0.129937887,0.037803411,0.083496332,0.280262947,0.196766615,0.111069918
Harsh,2,21,0.075005054,0.407409191,0.332404137,0.087195873,0.140728474,0.0535326,0.082107306,0.108080387,0.025973082,0.081204653,0.528329849,0.447125197,0.068982124,0.263743401,0.194761276,0.091684341,0.169563294,0.077878952,0.11298728,0.090477467,-0.022509813,0.102805615,0.32259059,0.219784975,0.091542244,0.387964964,0.29642272,0.104652882,0.27468586,0.170032978,0.100757837
Harsh,2,22,0.075986624,0.340833426,0.264846802,0.068700314,0.088425159,0.019724846,0.079164267,0.101807833,0.022643566,0.099969625,0.262619495,0.16264987,0.077537537,0.305770397,0.228232861,0.091302156,0.150391102,0.059088945,0.105805636,0.104258299,-0.001547337,0.122766256,0.130456924,0.007690668,0.066855669,0.16948247,0.102626801,0.106922627,0.612942934,0.506020308,0.108515739
Harsh,2,23,0.088762045,0.205083132,0.116321087,0.082247972,0.119683266,0.037435293,0.06385684,0.097439289,0.033582449,0.104166508,0.442255735,0.338089228,0.116783857,0.394387245,0.277603388,0.120093823,0.217777014,0.097683191,0.123981476,0.078055143,-0.045926332,0.114660502,0.14152956,0.026869059,0.102805615,0.167517185,0.064711571,0.134310961,0.28383112,0.149520159,0.163861513
Harsh,2,24,0.102797508,0.2046175,0.101819992,0.079740047,0.108108044,0.028367996,0.089776278,0.088162184,-0.001614094,0.103672981,0.217518807,0.113845825,0.071802616,0.42158556,0.349782944,0.109407902,0.165542126,0.056134224,0.128444433,0.082755089,-0.045689344,0.123348951,0.158512116,0.035163164,0.096187115,0.118252516,0.022065401,0.130176783,0.294186831,0.164010048,0.113873005
Harsh,2,25,0.086772919,0.266540527,0.179767609,0.081388712,0.107654572,0.02626586,0.095837116,0.116274595,0.020437479,0.079365492,1.480508804,1.401143312,0.087736607,0.31337142,0.225634813,0.116316557,0.165935278,0.049618721,0.133080244,0.077798843,-0.055281401,0.116546392,0.154456377,0.037909985,0.087984324,0.207418919,0.119434595,0.094412327,0.883184433,0.788772106,0.113605738
Harsh,2,26,0.101279736,0.378940821,0.277661085,0.091886997,0.135388374,0.043501377,0.093448877,0.100653172,0.007204294,0.101638317,0.294335842,0.192697525,0.061719179,0.296161175,0.234441996,0.119846821,0.172371626,0.052524805,0.115373612,0.078488112,-0.0368855,0.126311541,0.158003569,0.031692028,0.110476971,0.145235777,0.034758806,0.118972302,0.258336544,0.139364243,0.137290955
Harsh,2,27,0.082466364,0.187523365,0.105057001,0.086750746,0.114464998,0.027714252,0.107574463,0.481587172,0.374012709,0.100462675,0.320011616,0.219548941,0.089685678,0.316974402,0.227288723,0.059798479,0.15410471,0.094306231,0.134529829,0.198033571,0.063503742,0.145141125,0.196983814,0.05184269,0.118489027,0.436926603,0.318437576,0.105255604,0.917399645,0.812144041,0.105114698
Harsh,2,28,0.085639954,0.226380348,0.140740395,0.084777594,0.094729185,0.009951591,0.107213259,0.366090775,0.258877516,0.127733469,0.440973997,0.313240528,0.083941698,0.33530283,0.251361132,0.1095016,0.165794134,0.056292534,0.124412775,0.103873491,-0.020539284,0.112141848,0.132581711,0.020439863,0.138942957,0.106559992,-0.032382965,0.11754179,0.385365725,0.267823935,0.103692055
Harsh,2,29,0.086535215,0.303022862,0.216487646,0.086351156,0.132479191,0.046128035,0.090844393,0.117070437,0.026226044,0.102424383,0.317195892,0.214771509,0.082833052,0.34186244,0.259029388,0.11682272,0.280488968,0.163666248,0.103952885,0.153115034,0.049162149,0.110927582,0.165395498,0.054467916,0.061730385,0.181856632,0.120126247,0.111088276,0.247754812,0.136666536,0.130300283
Harsh,2,30,0.076889992,0.331957817,0.255067825,0.08352828,0.089391232,0.005862951,0.090466022,0.479606152,0.389140129,0.120467186,0.921931028,0.801463842,0.078741789,0.28896904,0.210227251,0.085843086,0.1433599,0.057516813,0.126892567,0.08301425,-0.043878317,0.115689755,0.139746428,0.024056673,0.123650074,0.090000153,-0.033649921,0.107030392,0.228043556,0.121013165,0.134064198
Harsh,2,31,0.100342512,0.518621206,0.418278694,0.078098059,0.122140884,0.044042826,0.096304655,0.105782032,0.009477377,0.090947151,0.624978066,0.534030914,0.08502841,0.265034437,0.180006027,0.109282017,0.15466857,0.045386553,0.133494854,0.101172686,-0.032322168,0.127636194,0.141679287,0.014043093,0.136657,0.107956886,-0.028700113,0.127298117,0.321468592,0.194170475,0.100883722
Harsh,2,32,0.079416037,0.457411528,0.377995491,0.086702585,0.138054371,0.051351786,0.108204126,0.085069656,-0.02313447,0.097112894,0.223897457,0.126784563,0.072770596,0.275648117,0.202877522,0.121054173,0.239951611,0.118897438,0.130079746,0.144467354,0.014387608,0.113105774,0.18945384,0.076348066,0.068244457,0.678520441,0.610275984,0.101611376,0.163100481,0.061489105,0.102544785
Harsh,2,33,0.094723701,0.217927694,0.123203993,0.081641197,0.111831665,0.030190468,0.113719702,0.141021252,0.02730155,0.108930826,0.33749485,0.228564024,0.108560562,0.297196388,0.188635826,0.115237713,1.68129158,1.566053867,0.124108315,0.094627142,-0.029481173,0.086759806,0.192891598,0.106131792,0.099394798,0.833227634,0.733832836,0.109087706,0.230301619,0.121213913,0.111023188
Harsh,2,34,0.083189487,0.239371061,0.156181574,0.096724272,0.098208904,0.001484632,0.094373703,0.10970974,0.015336037,0.106119633,0.323055267,0.216935635,0.094845533,0.32920146,0.234355927,0.140036821,0.183241606,0.043204784,0.136291981,0.115004063,-0.021287918,0.122311115,0.1211133,-0.001197815,0.122876644,0.198396921,0.075520277,0.133584023,0.370676279,0.237092257,0.123720646
Harsh,2,35,0.089449406,0.345144272,0.255694866,0.083922148,0.118723869,0.034801722,0.097264528,0.098560095,0.001295567,0.100857019,0.92590189,0.82504487,0.10705018,0.388821125,0.281770945,0.101756096,0.149903774,0.048147678,0.135052204,0.103187084,-0.03186512,0.125456572,0.127273321,0.00181675,0.114277363,0.082758904,-0.031518459,0.124566078,0.405005217,0.280439138,0.118949175
Harsh,2,36,0.086278915,0.589974403,0.503695488,0.084790707,0.132480383,0.047689676,0.089601517,0.079846382,-0.009755135,0.101021051,0.6655972,0.564576149,0.10023284,0.300116062,0.199883223,0.091130972,0.149483919,0.058352947,0.136462688,0.10619092,-0.030271769,0.129797936,0.144313574,0.014515638,0.159141064,0.101817608,-0.057323456,0.133731842,0.818521738,0.684789896,0.105168819
Harsh,2,37,0.057495594,0.528766871,0.471271277,0.083628416,0.135500431,0.051872015,0.099929094,0.083069563,-0.016859531,0.114139557,0.255507231,0.141367674,0.115675688,0.34053874,0.224863052,0.088163853,0.185912371,0.097748518,0.119393349,0.112350941,-0.007042408,0.111727476,0.148416519,0.036689043,0.155641556,0.112390041,-0.043251514,0.129114628,0.370581865,0.241467238,0.104697943
Harsh,2,38,0.098646402,0.226625443,0.12797904,0.088278055,0.121957302,0.033679247,0.098618984,0.102484703,0.003865719,0.096831083,0.233982325,0.137151241,0.097149849,0.304380417,0.207230568,0.088486671,0.191102028,0.102615356,0.136586905,0.105900526,-0.030686378,0.12849164,0.16221714,0.0337255,0.140601635,0.082407713,-0.058193922,0.134253979,0.979967594,0.845713615,0.09756422
Harsh,2,39,0.105482817,0.225824118,0.120341301,0.077501774,0.097230911,0.019729137,0.1008811,0.10451746,0.00363636,0.103371382,0.238676786,0.135305405,0.091901064,0.514796495,0.422895432,0.092513561,0.379254103,0.286740542,0.105979204,0.144500732,0.038521528,0.109103918,0.134415388,0.02531147,0.148870945,0.129277229,-0.019593716,0.129792929,0.270932198,0.141139269,0.117432594
Harsh,2,40,0.134753704,0.26347065,0.128716946,0.101676226,0.128014565,0.026338339,0.100485325,0.111139536,0.010654211,0.10675478,0.332912445,0.226157665,0.10400629,0.956730127,0.852723837,0.114780664,0.688258886,0.573478222,0.125338078,0.138875723,0.013537645,0.049446344,1.939567327,1.890120983,0.093806744,0.168922901,0.075116158,0.084924936,0.178180695,0.093255758,0.103486061
Harsh,2,41,0.07962513,0.173340321,0.093715191,0.102717876,0.100786924,-0.001930952,0.108110666,0.218551159,0.110440493,0.11510849,1.562621832,1.447513342,0.097947121,0.27001524,0.172068119,0.122280121,0.171006918,0.048726797,0.128063679,0.112740994,-0.015322685,0.112671614,0.189448595,0.076776981,0.087727308,0.126972675,0.039245367,0.15828681,0.578247547,0.419960737,0.131297827
Harsh,2,42,0.118954182,0.239483357,0.120529175,0.08603549,0.131533861,0.045498371,0.08859086,0.087344885,-0.001245975,0.105741024,0.7420609,0.636319876,0.086077213,0.282641172,0.196563959,0.105052233,0.134842157,0.029789925,0.137724638,0.124658108,-0.01306653,0.112170935,0.12238121,0.010210276,0.120495796,0.177145958,0.056650162,0.122851372,0.309608698,0.186757326,0.118356466
Harsh,2,43,0.089884281,0.286680698,0.196796417,0.083186388,0.141022682,0.057836294,0.091949701,0.109819889,0.017870188,0.065689087,0.47726655,0.411577463,0.149260283,0.494241715,0.344981432,0.11744976,0.14081192,0.02336216,0.121039867,0.103238106,-0.017801762,0.140978813,0.129894495,-0.011084318,0.144950151,0.096721888,-0.048228264,0.124114513,0.28478837,0.160673857,0.131909609
Harsh,2,44,0.098143339,0.256370783,0.158227444,0.096579075,0.1348629,0.038283825,0.11631465,0.082667828,-0.033646822,0.098336458,0.340583563,0.242247105,0.133087158,0.546396971,0.413309813,0.132839441,0.153426409,0.020586967,0.127129316,0.128590584,0.001461267,0.14524436,0.111481905,-0.033762455,0.140254021,0.0934093,-0.046844721,0.149518251,0.527562141,0.37804389,0.124483824
Harsh,2,45,0.099885702,0.194210768,0.094325066,0.107874632,0.197897911,0.090023279,0.13536787,0.575240374,0.439872503,0.091590405,0.446764231,0.355173826,0.111155033,0.293723345,0.182568312,0.122035265,0.150301695,0.02826643,0.151471138,0.129085302,-0.022385836,0.143885613,0.139416218,-0.004469395,0.157142401,0.108016253,-0.049126148,0.121820927,0.241684914,0.119863987,0.134005785
Harsh,2,46,0.129623652,0.286829948,0.157206297,0.083345413,0.099478483,0.01613307,0.120579958,0.106082916,-0.014497042,0.108238459,0.233231306,0.124992847,0.074565411,0.239943266,0.165377855,0.092347145,0.439819098,0.347471952,0.11418891,0.199087143,0.084898233,0.11106801,0.125421047,0.014353037,0.09075737,0.219788313,0.129030943,0.114394903,0.26540041,0.151005507,0.098262548
Harsh,2,47,0.11094141,0.218024969,0.107083559,0.084147453,0.121647358,0.037499905,0.090788126,0.101408005,0.010619879,0.128031015,0.288933516,0.1609025,0.117860556,0.41847086,0.300610304,0.119669676,0.182951212,0.063281536,0.134994984,0.089161158,-0.045833826,0.131022692,0.162478685,0.031455994,0.149635077,0.098265648,-0.051369429,0.106491804,0.617572784,0.51108098,0.116378784
Harsh,2,48,0.088937521,0.242901802,0.153964281,0.077651739,0.264787436,0.187135696,0.117004395,0.174055576,0.057051182,0.121618033,0.529852152,0.408234119,0.09858489,0.364272595,0.265687704,0.134168625,0.424739122,0.290570498,0.121171951,0.132802963,0.011631012,0.123725176,0.140300512,0.016575336,0.110851765,0.186053753,0.075201988,0.140777588,0.376179695,0.235402107,0.147337675
Harsh,2,49,0.104440689,0.640995026,0.536554337,0.088380814,0.116548777,0.028167963,0.107182503,0.100470305,-0.006712198,0.098730803,0.812197924,0.713467121,0.101151228,0.263412237,0.162261009,0.126571178,0.138180018,0.011608839,0.137589932,0.118930101,-0.01865983,0.133329868,0.139019251,0.005689383,0.150845528,0.102524281,-0.048321247,0.116250992,0.24370265,0.127451658,0.138083458
